class,bruise_bleed,has_ring,season,habitat,cap_diameter,cap_shape,cap_color,gill_color,stem_height,stem_width,stem_color
0,0,0,1,woods,1.87,bell,brown,gray,4.8,1.95,brown
0,0,0,1,woods,1.93,bell,gray,gray,4.58,1.72,brown
0,0,0,1,woods,2.73,bell,brown,gray,5.31,2.21,gray
0,0,0,2,woods,1.67,bell,brown,gray,5.12,2.03,gray
0,0,0,1,woods,1.92,bell,brown,gray,5.03,2.11,gray
0,0,0,2,woods,1.92,bell,gray,gray,4.99,1.97,brown
0,0,0,2,woods,1.36,bell,brown,gray,4.19,1.64,gray
0,0,0,2,woods,2.43,bell,gray,gray,5.18,2.11,gray
0,0,0,2,woods,2.17,bell,gray,gray,4.94,1.97,gray
0,0,0,2,woods,1.74,bell,gray,gray,5.27,2.15,brown
0,0,0,1,woods,2.34,bell,gray,gray,4.9,2.16,brown
0,0,0,2,woods,1.85,bell,brown,gray,5.29,2.1,gray
0,0,0,2,woods,1.86,bell,brown,gray,4.48,1.8,gray
0,0,0,1,woods,1.98,bell,gray,gray,5.19,2.2,brown
0,0,0,1,woods,1.79,bell,brown,gray,5.34,1.85,brown
0,0,0,2,woods,2.25,bell,gray,gray,5.21,2.03,gray
0,0,0,2,woods,1.77,bell,gray,gray,4.59,1.76,brown
0,0,0,1,woods,2.26,bell,brown,gray,4.88,1.88,brown
0,0,0,1,woods,1.75,bell,brown,gray,4.93,1.94,gray
0,0,0,2,woods,2.16,bell,brown,gray,5.1,1.94,gray
0,0,0,2,woods,2.01,bell,gray,gray,4.53,1.85,brown
0,0,0,1,woods,2.23,bell,brown,gray,5.49,2.34,brown
0,0,0,1,woods,2.02,bell,brown,gray,5.45,2.12,gray
0,0,0,2,woods,2.09,bell,brown,gray,4.96,2.01,gray
0,0,0,1,woods,2.8,bell,brown,gray,5.75,2.07,brown
0,0,0,2,woods,2.02,bell,brown,gray,5.33,1.99,brown
0,0,0,1,woods,1.73,bell,brown,gray,4.56,1.96,gray
0,0,0,1,woods,1.59,bell,gray,gray,4.87,1.85,gray
0,0,0,2,woods,1.96,bell,brown,gray,4.83,1.96,gray
0,0,0,1,woods,2.31,bell,gray,gray,5.16,2.09,brown
0,0,0,2,woods,2.62,bell,brown,gray,5.35,2.3,gray
0,0,0,1,woods,1.73,bell,brown,gray,5.35,2.14,gray
0,0,0,2,woods,1.72,bell,brown,gray,4.93,2.06,gray
0,0,0,1,woods,1.95,bell,brown,gray,5.44,2.05,gray
0,0,0,1,woods,1.36,bell,gray,gray,5.16,2.15,gray
0,0,0,2,woods,1.9,bell,gray,gray,4.84,2.06,brown
0,0,0,1,woods,1.87,bell,gray,gray,4.41,1.84,gray
0,0,0,2,woods,1.85,bell,brown,gray,5.25,2.05,brown
0,0,0,1,woods,2.06,bell,brown,gray,4.94,1.99,brown
0,0,0,1,woods,1.97,bell,brown,gray,5.23,1.99,gray
0,0,0,1,woods,2.12,bell,brown,gray,5.26,2.1,gray
0,0,0,1,woods,1.36,bell,brown,gray,4.54,1.81,brown
0,0,0,2,woods,1.37,bell,brown,gray,5.3,2.0,brown
0,0,0,1,woods,1.57,bell,brown,gray,4.93,1.99,gray
0,0,0,1,woods,1.91,bell,gray,gray,4.87,1.82,brown
0,0,0,2,woods,1.75,bell,gray,gray,4.12,1.72,brown
0,0,0,1,woods,1.94,bell,gray,gray,5.88,2.08,brown
0,0,0,1,woods,1.8,bell,gray,gray,5.1,1.93,gray
0,0,0,2,woods,2.58,bell,brown,gray,5.28,2.16,brown
0,0,0,1,woods,2.15,bell,brown,gray,4.61,2.03,brown
0,0,0,1,woods,1.97,bell,brown,gray,5.12,2.05,gray
0,0,0,2,woods,1.69,bell,gray,gray,4.41,1.99,brown
0,0,0,2,woods,2.18,bell,brown,gray,5.05,1.91,brown
0,0,0,1,woods,2.39,bell,gray,gray,5.06,2.1,brown
0,0,0,2,woods,1.25,bell,brown,gray,4.48,1.8,brown
0,0,0,2,woods,1.97,bell,gray,gray,5.13,1.94,gray
0,0,0,2,woods,2.0,bell,gray,gray,5.1,2.01,brown
0,0,0,2,woods,2.48,bell,gray,gray,5.36,2.23,brown
0,0,0,1,woods,1.21,bell,brown,gray,4.41,1.66,gray
0,0,0,1,woods,2.34,bell,gray,gray,5.19,2.08,gray
0,0,0,2,woods,2.18,bell,brown,gray,4.77,2.06,gray
0,0,0,1,woods,1.77,bell,brown,gray,4.83,1.99,brown
0,0,0,1,woods,2.05,bell,gray,gray,5.3,2.17,gray
0,0,0,1,woods,2.05,bell,brown,gray,4.5,1.78,gray
0,0,0,2,woods,2.31,bell,brown,gray,5.22,1.95,brown
0,0,0,2,woods,2.28,bell,gray,gray,5.31,2.11,brown
0,0,0,1,woods,1.7,bell,brown,gray,4.68,1.86,brown
0,0,0,2,woods,1.5,bell,brown,gray,4.96,2.05,gray
0,0,0,2,woods,2.33,bell,brown,gray,4.81,2.12,brown
0,0,0,1,woods,2.65,bell,brown,gray,5.18,2.26,brown
0,0,0,2,woods,1.74,bell,gray,gray,4.98,2.08,brown
0,0,0,1,woods,2.35,bell,brown,gray,5.48,2.31,gray
0,0,0,2,woods,1.5,bell,brown,gray,5.0,2.03,brown
0,0,0,2,woods,2.01,bell,gray,gray,5.21,1.91,gray
0,0,0,2,woods,1.85,bell,brown,gray,4.87,1.77,gray
0,0,0,1,woods,1.56,bell,gray,gray,5.13,1.86,gray
0,0,0,1,woods,1.5,bell,brown,gray,4.92,2.04,gray
0,0,0,2,woods,1.76,bell,gray,gray,4.37,2.02,brown
0,0,0,2,woods,1.77,bell,brown,gray,4.79,2.0,gray
0,0,0,1,woods,1.91,bell,gray,gray,4.27,1.77,brown
0,0,0,2,woods,2.43,bell,gray,gray,5.09,2.06,gray
0,0,0,2,woods,2.05,bell,brown,gray,4.93,1.99,gray
0,0,0,2,woods,1.81,bell,gray,gray,4.88,1.96,gray
0,0,0,1,woods,2.0,bell,brown,gray,4.93,2.14,brown
0,0,0,2,woods,2.05,bell,gray,gray,5.26,2.04,gray
0,0,0,1,woods,1.85,bell,brown,gray,5.08,1.9,gray
0,0,0,2,woods,2.0,bell,brown,gray,5.2,1.83,brown
0,0,0,1,woods,1.66,bell,brown,gray,5.15,2.09,brown
0,0,0,2,woods,1.42,bell,brown,gray,4.29,1.8,brown
0,0,0,1,woods,2.06,bell,brown,gray,5.5,2.02,gray
0,0,0,1,woods,1.74,bell,gray,gray,5.21,2.04,brown
0,0,0,2,woods,1.51,bell,brown,gray,5.08,2.02,brown
0,0,0,1,woods,2.22,bell,gray,gray,5.04,2.15,brown
0,0,0,1,woods,2.07,bell,brown,gray,4.84,1.77,gray
0,0,0,1,woods,1.64,bell,brown,gray,4.75,1.84,gray
0,0,0,2,woods,1.7,bell,gray,gray,4.43,1.71,gray
0,0,0,2,woods,1.51,bell,brown,gray,5.01,1.9,gray
0,0,0,2,woods,2.09,bell,gray,gray,5.08,2.25,gray
0,0,0,1,woods,2.11,bell,gray,gray,4.97,2.05,brown
0,0,0,1,woods,2.31,bell,gray,gray,4.89,2.05,gray
0,0,0,2,woods,1.96,bell,gray,gray,5.08,1.91,brown
0,0,0,1,woods,2.64,bell,brown,gray,5.34,2.29,gray
0,0,0,1,woods,1.32,bell,brown,gray,4.83,1.99,gray
0,0,0,1,woods,2.1,bell,gray,gray,4.62,1.84,gray
0,0,0,2,woods,2.24,bell,gray,gray,5.3,2.13,gray
0,0,0,1,woods,2.33,bell,gray,gray,4.97,2.19,brown
0,0,0,1,woods,2.12,bell,gray,gray,4.73,1.83,brown
0,0,0,2,woods,2.12,bell,gray,gray,4.93,2.08,gray
0,0,0,1,woods,2.01,bell,gray,gray,5.62,2.27,brown
0,0,0,1,woods,2.05,bell,brown,gray,4.85,1.88,gray
0,0,0,2,woods,1.55,bell,brown,gray,5.28,2.08,gray
0,0,0,1,woods,1.88,bell,brown,gray,5.13,2.01,brown
0,0,0,2,woods,2.72,bell,gray,gray,5.47,2.3,gray
0,0,0,1,woods,1.7,bell,gray,gray,4.88,1.77,gray
0,0,0,1,woods,2.2,bell,gray,gray,5.4,2.12,brown
0,0,0,2,woods,1.59,bell,brown,gray,4.88,2.03,brown
0,0,0,1,woods,1.9,bell,brown,gray,4.99,1.9,brown
0,0,0,1,woods,1.92,bell,brown,gray,5.07,1.9,brown
0,0,0,1,woods,1.71,bell,brown,gray,4.94,1.92,brown
0,0,0,1,woods,2.1,bell,brown,gray,4.7,1.9,brown
0,0,0,1,woods,1.95,bell,gray,gray,4.45,1.87,brown
0,0,0,1,woods,2.46,bell,gray,gray,5.54,2.32,gray
0,0,0,1,woods,2.17,bell,brown,gray,5.31,1.99,brown
0,0,0,1,woods,2.09,bell,brown,gray,5.07,2.0,brown
0,0,0,2,woods,2.16,bell,brown,gray,5.54,2.17,brown
0,0,0,2,woods,2.19,bell,brown,gray,4.89,1.92,gray
0,0,0,1,woods,1.89,bell,brown,gray,4.86,1.65,gray
0,0,0,1,woods,1.8,bell,brown,gray,5.18,1.83,gray
0,0,0,1,woods,1.67,bell,brown,gray,5.04,2.11,brown
0,0,0,1,woods,2.13,bell,gray,gray,4.71,1.79,brown
0,0,0,1,woods,2.34,bell,gray,gray,5.15,2.21,gray
0,0,0,2,woods,2.11,bell,brown,gray,5.7,2.14,gray
0,0,0,1,woods,2.24,bell,brown,gray,5.81,2.16,brown
0,0,0,1,woods,1.53,bell,brown,gray,4.93,2.08,gray
0,0,0,1,woods,2.34,bell,brown,gray,5.07,2.13,gray
0,0,0,2,woods,2.36,bell,gray,gray,5.24,2.12,gray
0,0,0,2,woods,1.73,bell,brown,gray,5.21,1.97,gray
0,0,0,1,woods,1.98,bell,brown,gray,4.4,1.89,gray
0,0,0,2,woods,2.16,bell,brown,gray,4.72,1.8,gray
0,0,0,1,woods,1.94,bell,gray,gray,4.52,1.91,gray
0,0,0,1,woods,1.87,bell,gray,gray,5.24,1.89,brown
0,0,0,2,woods,1.82,bell,brown,gray,5.0,1.99,brown
0,0,0,1,woods,2.01,bell,brown,gray,5.16,2.13,gray
0,0,0,2,woods,1.99,bell,gray,gray,5.28,2.13,gray
0,0,0,1,woods,1.42,bell,gray,gray,4.81,1.84,brown
0,0,0,1,woods,2.02,bell,gray,gray,5.28,2.11,gray
0,0,0,1,woods,1.62,bell,brown,gray,5.16,1.88,gray
0,0,0,2,woods,1.38,bell,brown,gray,4.28,1.7,brown
0,0,0,2,woods,1.74,bell,gray,gray,5.45,2.13,brown
0,0,0,2,woods,1.47,bell,gray,gray,4.43,1.77,gray
0,0,0,2,woods,1.9,bell,brown,gray,4.98,1.89,brown
0,0,0,1,woods,1.75,bell,gray,gray,5.2,1.87,brown
0,0,0,1,woods,1.6,bell,gray,gray,4.91,1.97,brown
0,0,0,1,woods,1.63,bell,brown,gray,5.47,2.12,brown
0,0,0,1,woods,2.34,bell,gray,gray,5.13,2.06,gray
0,0,0,1,woods,1.73,bell,gray,gray,4.94,1.81,brown
0,0,0,2,woods,1.63,bell,gray,gray,4.73,1.91,brown
0,0,0,1,woods,1.93,bell,brown,gray,4.8,1.73,gray
0,0,0,1,woods,2.01,bell,gray,gray,5.18,2.04,gray
0,0,0,2,woods,1.88,bell,brown,gray,5.08,2.19,gray
0,0,0,1,woods,2.28,bell,gray,gray,5.02,1.9,gray
0,0,0,1,woods,2.0,bell,brown,gray,4.8,1.85,brown
0,0,0,2,woods,2.04,bell,brown,gray,4.84,1.96,brown
0,0,0,1,woods,2.02,bell,brown,gray,5.3,2.2,brown
0,0,0,2,woods,2.08,bell,gray,gray,4.81,1.94,brown
0,0,0,1,woods,1.41,bell,gray,gray,4.97,2.0,gray
0,0,0,2,woods,2.11,bell,brown,gray,5.28,2.06,gray
0,0,0,1,woods,2.18,bell,brown,gray,5.24,1.95,brown
0,0,0,1,woods,2.01,bell,brown,gray,5.35,2.17,gray
0,0,0,1,woods,2.13,bell,brown,gray,4.67,1.87,brown
0,0,0,2,woods,2.25,bell,gray,gray,5.31,2.02,brown
0,0,0,1,woods,2.48,bell,gray,gray,5.01,1.81,gray
0,0,0,2,woods,2.12,bell,brown,gray,4.92,1.94,gray
0,0,0,2,woods,2.53,bell,brown,gray,5.53,2.43,gray
0,0,0,2,woods,1.98,bell,brown,gray,5.15,2.08,gray
0,0,0,2,woods,1.91,bell,gray,gray,5.04,2.03,brown
0,0,0,1,woods,2.26,bell,brown,gray,4.99,1.98,gray
0,0,0,1,woods,1.54,bell,brown,gray,4.98,1.88,gray
0,0,0,2,woods,2.24,bell,brown,gray,5.49,2.16,brown
0,0,0,2,woods,1.99,bell,brown,gray,4.81,1.89,brown
0,0,0,2,woods,2.04,bell,brown,gray,4.56,2.03,brown
0,0,0,1,woods,1.98,bell,brown,gray,4.47,1.61,brown
0,0,0,2,woods,1.54,bell,gray,gray,5.04,2.14,gray
0,0,0,1,woods,1.94,bell,gray,gray,5.14,2.12,brown
0,0,0,1,woods,1.79,bell,brown,gray,5.33,2.02,gray
0,0,0,2,woods,2.06,bell,gray,gray,4.64,1.89,gray
0,0,0,1,woods,2.02,bell,gray,gray,5.6,2.15,brown
0,0,0,1,woods,1.96,bell,gray,gray,4.66,1.85,brown
0,0,0,2,woods,2.57,bell,brown,gray,5.03,1.97,gray
0,0,0,1,woods,1.79,bell,brown,gray,4.83,2.1,gray
0,0,0,1,woods,2.47,bell,gray,gray,5.32,2.05,gray
0,0,0,1,woods,2.11,bell,brown,gray,5.69,2.21,gray
0,0,0,1,woods,1.85,bell,brown,gray,4.89,2.07,brown
0,0,0,2,woods,1.7,bell,brown,gray,4.62,1.85,gray
0,0,0,1,woods,1.76,bell,gray,gray,5.27,2.0,brown
0,0,0,2,woods,2.52,bell,brown,gray,5.14,2.12,brown
0,0,0,2,woods,1.58,bell,gray,gray,4.76,1.8,gray
0,0,0,1,woods,2.49,bell,brown,gray,5.56,2.25,brown
0,0,0,1,woods,2.01,bell,gray,gray,4.87,1.99,gray
0,0,0,1,woods,2.34,bell,brown,gray,5.1,2.25,gray
0,0,0,1,woods,1.42,bell,gray,gray,4.77,1.98,gray
0,0,0,2,woods,2.16,bell,brown,gray,5.4,2.26,gray
0,0,0,1,woods,2.05,bell,gray,gray,5.15,1.94,brown
0,0,0,1,woods,1.62,bell,brown,gray,4.76,1.75,gray
0,0,0,1,woods,2.0,bell,brown,gray,4.99,1.91,brown
0,0,0,1,woods,2.55,bell,gray,gray,5.38,2.19,gray
0,0,0,2,woods,2.19,bell,brown,gray,5.48,2.4,brown
0,0,0,1,woods,1.39,bell,gray,gray,4.66,1.94,gray
0,0,0,2,woods,1.94,bell,brown,gray,5.0,1.9,brown
0,0,0,1,woods,1.72,bell,brown,gray,5.19,2.09,brown
0,0,0,1,woods,1.79,bell,gray,gray,4.79,1.88,brown
0,0,0,1,woods,1.43,bell,brown,gray,5.1,2.07,gray
0,0,0,2,woods,2.15,bell,brown,gray,4.89,2.09,brown
0,0,0,2,woods,1.33,bell,gray,gray,4.82,1.84,gray
0,0,0,2,woods,2.28,bell,brown,gray,5.03,2.09,brown
0,0,0,2,woods,1.52,bell,gray,gray,4.96,1.82,gray
0,0,0,1,woods,1.95,bell,gray,gray,5.16,1.77,gray
0,0,0,2,woods,1.86,bell,brown,gray,5.0,1.89,gray
0,0,0,1,woods,1.48,bell,brown,gray,4.42,1.52,gray
0,0,0,1,woods,2.4,bell,gray,gray,5.41,2.24,brown
0,0,0,2,woods,2.18,bell,gray,gray,4.74,1.92,gray
0,0,0,1,woods,1.42,bell,gray,gray,4.3,1.62,gray
0,0,0,2,woods,2.44,bell,gray,gray,5.59,2.25,gray
0,0,0,1,woods,2.3,bell,gray,gray,5.36,2.21,brown
0,0,0,2,woods,0.99,bell,brown,gray,5.3,2.18,gray
0,0,0,2,woods,1.81,bell,brown,gray,4.9,1.83,gray
0,0,0,1,woods,2.15,bell,brown,gray,4.77,2.34,gray
0,0,0,2,woods,1.97,bell,gray,gray,4.75,1.83,gray
0,0,0,2,woods,2.22,bell,brown,gray,5.2,2.23,brown
0,0,0,1,woods,1.52,bell,gray,gray,5.14,2.04,gray
0,0,0,1,woods,2.34,bell,gray,gray,4.74,1.81,brown
0,0,0,2,woods,1.33,bell,brown,gray,4.44,1.48,brown
0,0,0,2,woods,2.01,bell,gray,gray,5.18,1.91,brown
0,0,0,1,woods,1.65,bell,brown,gray,4.78,1.9,brown
0,0,0,1,woods,2.03,bell,brown,gray,4.92,1.84,brown
0,0,0,1,woods,1.92,bell,brown,gray,5.09,1.97,brown
0,0,0,1,woods,2.06,bell,brown,gray,4.78,1.98,brown
0,0,0,1,woods,1.78,bell,brown,gray,5.34,2.27,brown
0,0,0,1,woods,2.56,bell,gray,gray,4.95,2.0,brown
0,0,0,1,woods,2.11,bell,brown,gray,4.97,2.02,brown
0,0,0,2,woods,1.95,bell,brown,gray,4.79,1.86,brown
0,0,0,1,woods,1.93,bell,brown,gray,5.37,2.27,brown
0,0,0,2,woods,1.56,bell,brown,gray,4.96,1.99,brown
0,0,0,1,woods,2.25,bell,brown,gray,5.44,2.05,gray
0,0,0,2,woods,1.97,bell,brown,gray,4.34,1.74,brown
0,0,0,2,woods,1.94,bell,gray,gray,5.01,2.12,brown
0,0,0,2,woods,1.59,bell,gray,gray,5.27,1.93,gray
0,0,0,1,woods,1.62,bell,gray,gray,4.95,1.97,brown
0,0,0,2,woods,2.44,bell,gray,gray,5.02,2.04,brown
0,0,0,2,woods,1.7,bell,brown,gray,4.98,2.0,gray
0,0,0,2,woods,1.96,bell,brown,gray,4.89,1.91,gray
0,0,0,2,woods,1.75,bell,gray,gray,4.66,1.64,brown
0,0,0,1,woods,1.43,bell,brown,gray,4.47,1.66,brown
0,0,0,1,woods,2.16,bell,brown,gray,5.28,2.02,brown
0,0,0,1,woods,1.89,bell,gray,gray,5.08,2.09,gray
0,0,0,1,woods,2.43,bell,brown,gray,5.48,2.37,gray
0,0,0,2,woods,1.97,bell,brown,gray,5.51,2.18,brown
0,0,0,2,woods,1.97,bell,brown,gray,4.65,1.83,brown
0,0,0,2,woods,2.15,bell,gray,gray,5.29,2.15,brown
0,0,0,2,woods,2.08,bell,brown,gray,5.17,2.1,brown
0,0,0,2,woods,1.78,bell,gray,gray,5.12,2.01,gray
0,0,0,1,woods,1.74,bell,brown,gray,4.5,1.67,gray
0,0,0,2,woods,2.33,bell,brown,gray,5.89,2.38,gray
0,0,0,2,woods,2.05,bell,brown,gray,5.15,1.96,brown
0,0,0,2,woods,1.93,bell,gray,gray,5.14,1.92,gray
0,0,0,1,woods,1.85,bell,gray,gray,5.03,1.86,brown
0,0,0,2,woods,1.87,bell,gray,gray,4.73,1.99,gray
0,0,0,2,woods,2.23,bell,brown,gray,4.9,2.05,brown
0,0,0,2,woods,1.84,bell,gray,gray,4.95,1.98,gray
0,0,0,1,woods,1.79,bell,gray,gray,5.26,1.93,brown
0,0,0,1,woods,2.07,bell,brown,gray,5.13,2.07,brown
0,0,0,1,woods,1.87,bell,gray,gray,5.19,2.23,brown
0,0,0,2,woods,2.07,bell,brown,gray,5.05,1.93,gray
0,0,0,2,woods,2.42,bell,brown,gray,5.13,1.98,gray
0,0,0,2,woods,1.53,bell,gray,gray,4.58,2.0,brown
0,0,0,1,woods,2.21,bell,brown,gray,4.8,1.83,gray
0,0,0,2,woods,1.83,bell,gray,gray,5.24,2.07,brown
0,0,0,2,woods,1.85,bell,brown,gray,4.52,1.97,brown
0,0,0,1,woods,1.83,bell,brown,gray,5.09,1.93,gray
0,0,0,1,woods,2.58,bell,gray,gray,5.56,2.51,brown
0,0,0,1,woods,2.42,convex,brown,pink,6.3,2.71,brown
0,0,0,1,woods,2.47,convex,red,white,5.91,2.44,white
0,0,0,1,woods,2.41,convex,red,white,7.51,2.64,white
0,0,0,1,woods,2.55,convex,brown,pink,7.73,2.47,brown
0,0,0,2,woods,2.39,convex,red,pink,5.55,2.33,white
0,0,0,1,woods,2.57,convex,red,white,7.26,2.6,brown
0,0,0,2,woods,2.5,convex,red,pink,5.82,2.52,white
0,0,0,2,woods,2.35,convex,red,pink,7.68,2.8,brown
0,0,0,2,woods,2.57,convex,brown,pink,7.67,2.73,white
0,0,0,1,woods,2.39,convex,brown,white,7.94,2.46,brown
0,0,0,2,woods,2.46,convex,red,pink,5.68,2.22,brown
0,0,0,1,woods,2.73,convex,red,pink,7.6,2.61,brown
0,0,0,2,woods,2.41,convex,red,pink,7.46,2.67,brown
0,0,0,2,woods,2.39,convex,red,white,6.31,2.48,brown
0,0,0,2,woods,2.47,convex,brown,pink,6.42,2.54,brown
0,0,0,2,woods,2.42,convex,red,pink,7.2,2.72,white
0,0,0,2,woods,2.55,convex,red,pink,6.67,2.3,white
0,0,0,2,woods,2.71,convex,red,white,6.44,2.45,brown
0,0,0,1,woods,2.61,convex,brown,pink,8.37,2.58,white
0,0,0,1,woods,2.37,convex,brown,pink,5.76,2.15,brown
0,0,0,2,woods,2.66,convex,red,white,7.5,2.55,brown
0,0,0,1,woods,2.37,convex,brown,white,6.05,2.44,white
0,0,0,2,woods,2.3,convex,brown,white,8.19,2.59,brown
0,0,0,2,woods,2.57,convex,red,white,6.59,2.5,white
0,0,0,1,woods,2.44,convex,red,pink,6.79,2.37,brown
0,0,0,2,woods,2.56,convex,red,pink,6.88,2.48,brown
0,0,0,2,woods,2.46,convex,red,pink,8.12,2.57,brown
0,0,0,1,woods,2.47,convex,brown,pink,7.17,2.65,white
0,0,0,2,woods,2.74,convex,brown,white,7.77,2.67,white
0,0,0,2,woods,2.34,convex,brown,white,7.48,2.47,white
0,0,0,1,woods,2.49,convex,red,white,6.33,2.31,white
0,0,0,1,woods,2.26,convex,red,white,5.69,2.45,white
0,0,0,1,woods,2.4,convex,brown,white,6.77,2.46,brown
0,0,0,1,woods,3.2,convex,red,pink,8.67,2.83,brown
0,0,0,1,woods,2.63,convex,brown,white,6.89,2.64,brown
0,0,0,1,woods,2.44,convex,brown,pink,5.9,2.41,brown
0,0,0,2,woods,2.45,convex,red,pink,5.67,2.34,white
0,0,0,1,woods,2.53,convex,red,pink,7.45,2.45,white
0,0,0,1,woods,2.82,convex,brown,white,8.49,2.49,white
0,0,0,2,woods,2.57,convex,red,white,8.31,2.79,brown
0,0,0,1,woods,2.55,convex,red,pink,5.88,2.42,white
0,0,0,1,woods,2.74,convex,red,pink,7.89,2.76,white
0,0,0,2,woods,2.44,convex,brown,pink,7.15,2.41,brown
0,0,0,2,woods,2.58,convex,red,white,6.43,2.47,white
0,0,0,1,woods,2.51,convex,brown,pink,5.95,2.45,white
0,0,0,1,woods,2.48,convex,brown,white,7.91,2.5,brown
0,0,0,2,woods,2.53,convex,brown,white,7.22,2.64,white
0,0,0,2,woods,2.53,convex,red,white,6.4,2.49,brown
0,0,0,2,woods,2.23,convex,red,white,5.81,2.31,brown
0,0,0,1,woods,2.62,convex,brown,pink,8.76,2.64,brown
0,0,0,2,woods,2.32,convex,brown,white,7.27,2.51,white
0,0,0,1,woods,2.73,convex,red,pink,8.1,2.71,white
0,0,0,2,woods,2.71,convex,brown,white,6.37,2.49,brown
0,0,0,2,woods,2.7,convex,brown,pink,6.81,2.49,white
0,0,0,1,woods,2.55,convex,red,pink,7.24,2.26,white
0,0,0,2,woods,2.47,convex,brown,pink,7.56,2.47,white
0,0,0,2,woods,2.36,convex,brown,white,5.35,2.35,white
0,0,0,2,woods,2.5,convex,brown,white,7.12,2.3,brown
0,0,0,2,woods,2.4,convex,brown,white,5.96,2.64,brown
0,0,0,2,woods,2.79,convex,brown,pink,8.75,2.66,brown
0,0,0,1,woods,2.3,convex,brown,pink,6.73,2.37,white
0,0,0,1,woods,2.38,convex,red,pink,6.35,2.41,white
0,0,0,1,woods,2.58,convex,red,white,7.53,2.62,white
0,0,0,2,woods,2.41,convex,red,white,6.31,2.15,brown
0,0,0,1,woods,2.5,convex,brown,white,7.86,2.52,brown
0,0,0,2,woods,2.34,convex,red,pink,6.51,2.33,white
0,0,0,2,woods,2.49,convex,red,white,8.04,2.78,brown
0,0,0,2,woods,2.2,convex,brown,pink,7.25,2.57,white
0,0,0,1,woods,2.18,convex,red,white,6.64,2.44,white
0,0,0,1,woods,2.75,convex,red,pink,8.51,2.56,brown
0,0,0,1,woods,2.82,convex,red,pink,9.11,2.57,white
0,0,0,2,woods,2.36,convex,red,white,4.48,2.23,brown
0,0,0,2,woods,2.91,convex,brown,pink,9.47,2.89,brown
0,0,0,1,woods,2.39,convex,red,pink,4.98,2.09,brown
0,0,0,1,woods,2.37,convex,red,white,5.63,2.26,brown
0,0,0,1,woods,2.55,convex,brown,white,7.49,2.63,brown
0,0,0,1,woods,2.62,convex,red,pink,6.13,2.43,white
0,0,0,1,woods,2.56,convex,brown,pink,7.96,2.49,brown
0,0,0,1,woods,2.36,convex,brown,pink,9.67,2.76,white
0,0,0,2,woods,2.35,convex,brown,white,7.11,2.34,white
0,0,0,1,woods,2.69,convex,brown,pink,7.42,2.38,white
0,0,0,1,woods,2.6,convex,red,white,8.51,2.65,brown
0,0,0,1,woods,2.29,convex,brown,pink,4.75,2.16,white
0,0,0,1,woods,2.75,convex,brown,pink,8.14,2.78,white
0,0,0,2,woods,2.47,convex,brown,pink,7.77,2.8,brown
0,0,0,2,woods,2.4,convex,red,pink,6.64,2.31,white
0,0,0,1,woods,2.25,convex,brown,white,6.46,2.41,brown
0,0,0,2,woods,2.47,convex,red,white,6.21,2.29,white
0,0,0,2,woods,2.44,convex,red,pink,6.62,2.3,brown
0,0,0,2,woods,2.69,convex,brown,pink,9.17,2.84,brown
0,0,0,2,woods,2.36,convex,red,white,6.95,2.42,brown
0,0,0,2,woods,2.4,convex,brown,pink,5.92,2.46,brown
0,0,0,1,woods,2.39,convex,red,white,6.68,2.29,brown
0,0,0,1,woods,2.9,convex,brown,white,7.86,2.66,white
0,0,0,2,woods,2.54,convex,brown,white,7.64,2.59,white
0,0,0,1,woods,2.54,convex,brown,pink,5.49,2.19,brown
0,0,0,2,woods,2.27,convex,brown,white,6.82,2.54,white
0,0,0,1,woods,2.33,convex,red,white,6.22,2.3,brown
0,0,0,2,woods,2.56,convex,red,white,5.95,2.42,brown
0,0,0,2,woods,2.7,convex,red,white,6.88,2.53,white
0,0,0,1,woods,2.43,convex,brown,pink,6.54,2.48,white
0,0,0,2,woods,2.63,convex,brown,white,8.06,2.71,brown
0,0,0,2,woods,2.66,convex,brown,white,7.59,2.65,white
0,0,0,1,woods,2.25,convex,red,white,7.13,2.32,brown
0,0,0,1,woods,2.59,convex,red,white,7.65,2.82,brown
0,0,0,2,woods,2.48,convex,brown,pink,8.37,2.58,brown
0,0,0,2,woods,2.46,convex,red,white,5.39,2.31,brown
0,0,0,1,woods,2.45,convex,red,pink,6.28,2.19,white
0,0,0,2,woods,2.81,convex,brown,pink,6.84,2.49,brown
0,0,0,1,woods,2.42,convex,brown,pink,6.48,2.55,white
0,0,0,2,woods,2.6,convex,brown,white,7.86,2.34,white
0,0,0,1,woods,2.55,convex,brown,pink,7.23,2.51,white
0,0,0,1,woods,2.57,convex,brown,white,7.29,2.32,brown
0,0,0,1,woods,2.83,convex,red,pink,7.86,2.59,brown
0,0,0,1,woods,2.27,convex,brown,white,6.3,2.28,brown
0,0,0,1,woods,2.16,convex,red,pink,5.72,2.31,white
0,0,0,2,woods,2.79,convex,red,pink,7.67,2.72,brown
0,0,0,2,woods,2.5,convex,red,pink,6.27,2.28,brown
0,0,0,2,woods,2.4,convex,red,white,5.09,2.24,brown
0,0,0,2,woods,2.57,convex,brown,pink,5.98,2.44,brown
0,0,0,1,woods,2.74,convex,brown,white,8.03,2.7,brown
0,0,0,2,woods,2.4,convex,brown,pink,6.18,2.26,white
0,0,0,2,woods,2.5,convex,brown,white,5.75,2.27,white
